Skills_Count,Automation Risk (%),Median Salary (USD),Remote Work Ratio (%)
0,1.258790254128436,-1.3459975833802222,0.5245274092701463
0,-1.675716172645184,1.227940587555914,1.0951924232281696
0,-0.8212385368804549,1.370729146849036,-1.388736660515313
5,-1.1627513729899237,-1.6948237253661782,0.9574456957210602
0,-1.3422021096828822,0.1602869364048826,-1.4429377537950527
0,0.7750383650976105,0.377615531485425,-0.7542041162595076
0,-0.1208242273850684,1.1351673713947352,0.2386770574508824
0,-0.8257595825723317,0.9893048344149606,1.4884092719264082
0,-1.5195662099026674,-0.1123020597832491,0.978159489331152
0,-1.6367656251459373,0.2368652478109622,0.972290581141626
0,-1.0893713236833065,1.036202028503817,1.3385794981467456
5,0.9141474633092066,0.1859237591990262,0.0308486615629634
5,-1.3411587914462957,-0.6977768250726339,0.996456673686733
0,-0.7753325344706282,-1.394780778148448,1.0768952388725883
0,0.4808226223800846,-0.3159532268244678,1.6337510570905505
5,1.4302422176742282,1.3195563398178731,-0.0326736388413172
0,-1.1829221922306048,0.3918974096654408,1.1110729983292396
5,0.8814568252294815,1.0205982062420675,1.3882926028109652
0,1.1370697931932892,-0.1703112560258401,1.1048588602462124
0,0.4130069370019317,1.5570017911433107,-0.7901080251836663
0,0.3424090696595466,1.3681445412955209,-1.5475424115260152
0,0.004373961005368,-0.6870501598835904,0.1675596993895679
0,-0.6664796651200543,-0.0209504638568129,1.240534208392312
0,0.0930560111152605,-0.0062059488383446,1.1355843207678482
0,0.4404809838987218,0.3386947544454655,1.4400770868361945
5,1.2800043916057042,1.2122676022492194,0.5297058576726694
0,0.0951426475884345,-0.5176692816123852,1.4987661687314535
0,0.287113203120437,1.578941878245272,1.0026708117697605
0,-0.7040391216371852,0.0178526197663295,0.5514553409632654
0,1.630559319098927,0.346433750453523,-0.9789487769290012
0,0.189041288881262,-1.6706204374489733,-1.5206144798328962
5,-1.4653136616001448,0.580304518519033,1.3682692689878768
5,0.9802242849597148,-1.7071484056146755,-0.2408472646227377
0,-0.205333004548613,0.4831321839781475,1.5760976648757956
5,1.1283754745550645,0.8224289370152756,0.6964518962339067
5,-1.072678231897915,1.6981501982277485,1.5032541573469735
0,-0.853233629469122,-1.3818525195623468,-0.5802082499347382
0,-1.0236422747783274,-0.5204276665813493,-1.4577826392156183
0,0.5215120336069768,-0.0001143700647011,-0.543959111117078
5,0.4272656195686202,-0.7354247696047911,1.468731167996821
0,-0.1173464999297785,-1.4059779264037322,1.093466273760662
0,1.3718163964253576,-0.7329729687216107,1.65619100016815
0,0.7972958208114659,0.3596761487521666,-1.6835629895656166
0,-1.323422381424317,-0.8906647111951322,-1.0769940666834348
5,-0.1076088630549667,-0.4810256542370699,-1.4519137310260923
0,0.759736364294335,0.9400717892535664,-0.2494780119602759
0,-0.815326400206462,0.1784817574427893,-0.7051814713822907
5,1.6743786850355793,-1.0224150809959311,-0.852939865800944
0,1.2358372529235226,0.59145458940759,1.592668699763869
0,-0.6334412542948,-0.6246325460283588,1.7204037603594338
0,0.649492403961645,1.4579998325227157,0.1924162517216777
5,1.189235705022638,1.2433871946608772,1.5263845602115758
5,0.9388393282417652,0.5713572034316504,1.059978974091014
0,-1.278211924505548,0.0083941374686217,1.4076254768470509
0,0.5736779454363253,1.4524083781202886,-0.3999982455269414
0,-0.7256010318599826,-0.6351572435021237,0.0460387768770307
0,-0.0582251331898503,-0.2684114796528933,-0.3454519223537003
0,0.2558136560228279,-0.5444929190096949,1.551931572330689
0,0.4843003498353746,0.6842737205313786,0.0277415925214498
0,1.18506243207629,1.159626678818647,0.8155562094919329
0,-1.132147371383372,-0.791703727319652,1.5301820890400926
0,1.1979300236608623,-1.2801212360757062,0.8134848301309241
5,0.4178757554393376,0.2754181239479818,0.2977113692396435
0,-1.575905394678364,-0.132771996278596,-1.201967288130987
0,1.468497219682417,-0.3309185986251116,0.2183084937342922
0,-0.5197195665068203,0.1791158488884574,1.5339796178686094
0,-0.9655642262749858,-0.0192696275040434,1.5222418014895578
0,-1.1258874619638504,1.2952402987013467,-0.9192240053532372
5,-0.4699880638961746,-1.2446028158853706,-0.1869914012364995
5,1.6882895948567391,0.5746177469790352,0.0874663640972137
5,0.7218291350316749,0.8973267026696152,0.8338533938475138
0,-0.7262965773510406,1.1354332713364337,-1.0500661349903155
0,-0.598316206996372,-1.7417677062207324,0.1244059627018771
0,1.6298637736078685,1.2704828346214976,0.954683856573048
0,1.5975209082736728,1.7162052401706196,1.42557743130913
5,-0.5231972939621102,1.1280929799404091,1.3948519707874942
0,0.8105111851415673,-1.61725766106192,1.3876021430239625
0,0.3271070688562711,-1.2095336648861452,-0.648908998741542
0,-0.4056501059733114,0.656012189241693,-0.2978101970504895
0,0.5159476696785126,0.7860224400797703,-1.229930909504611
5,-1.0156435016311605,-0.1243776949497404,-1.1608849308043057
5,-1.028511093215733,-1.4109158190915363,-1.378379763710267
0,1.3036529383016755,0.9404600322285492,-0.8418925092088952
5,1.2973930288821538,1.1294904802897294,-0.2190977813321415
0,-1.3383766094820633,1.573895881974613,-1.1615753905913084
5,1.6416880469558544,0.3745305109596644,-1.2133598746165375
5,1.074470698998071,-0.7775290809194033,0.0705500993156391
5,-0.0116235852889654,0.4737013087782117,-1.6631944258490263
0,0.7086137707015734,1.140750688968345,0.8787332800027127
0,0.4498708480280047,0.9574369443531678,0.2127848154382679
0,-1.574166530950719,0.556860861692101,-0.8657133718605005
0,1.4212001262904743,-1.1838314568604362,1.0351224217589037
5,-1.565472212312494,-0.6793817799256232,0.4471959131258043
5,-0.3350522386309263,0.2614727617597549,1.2329391507352785
5,1.2066243422990872,1.167138134220857,-0.4396996832796169
0,1.3700775326977128,0.4168205163319216,-0.616112158858897
5,-0.6264857993842203,-1.1887269217979803,0.9640050636975896
0,-0.3440943300146802,0.963904851459598,-1.368713326692225
0,1.1009014276582745,-1.4524572362126291,-1.0883866531689852
5,-1.209005148145279,-0.0487249478215947,-1.5295904570639358
0,1.2605291178560811,1.0888972943268465,1.068954951322053
0,1.6917673223120289,-0.6205420459416399,0.7661883347212148
0,-1.024685593014914,-0.7056622839993978,1.601299447101407
0,0.4564785301930554,-1.1590559755167784,1.2536529443453703
0,-0.4560771540750151,-0.1329379294662568,1.5153372036195272
0,0.6039341742973472,0.2568556926081642,1.6641312877186851
5,-0.4310375163969278,1.525565153008818,-1.7184312088092706
5,-0.3274012382292886,1.0247601941819646,1.5243131808505666
5,1.0243914236418965,0.6735363031042556,1.1373104702353558
5,1.3088695294846109,0.6937118607570439,0.695416206553402
0,-1.317510244750324,-0.4050427843397772,0.004265959763346
5,-1.394020248766702,-1.039736645941156,0.6781547118783257
0,1.0769051082167742,-0.3687769383023939,-0.2418829543032424
5,-1.4976565269343411,-0.5602472726045586,-0.4327950854095865
0,-1.4430562058862897,0.125604575375494,1.483921283310888
0,-1.1477971449321769,-0.6180829800327299,-0.4780202014582863
5,0.9030187354522792,1.733765969762859,0.6422508029541667
0,1.0657763803598463,-0.3686883049884947,-1.2713584967247942
0,1.2414016168519864,1.5691207258631494,1.6009542172079054
0,0.8376374592928286,0.1441690409225161,0.0919543527127337
0,0.7197424985585009,-1.237442987728466,-1.6511113795764731
0,-0.4244298342318768,1.1871166643758626,-1.1108265962465842
0,0.7583452733122188,-0.8982447484402293,-0.5916008364202885
5,-0.4331241528701016,-0.5248648536958787,1.3057826582641003
5,-0.608401616616713,0.5590171213286068,1.5149919737260256
0,-1.2622143782112143,1.5356443591048523,0.2203798730953015
5,0.7183514075763852,0.56072498357709,-1.5938032172552197
5,0.5437694893208322,0.8053933234827632,0.9018636828673144
0,-0.2874073724934547,1.6180128960173168,-1.1822891842014005
5,0.5622014448338682,-0.945596442538721,0.7368437937735853
0,1.146807430068101,-1.3240476158432686,-0.0271499605452929
0,0.6974850428446455,-1.6304367083362028,0.7976042550298537
0,-0.9926905004262472,-0.9875929408715076,0.5607765480878065
0,-0.8678400847813396,0.053987404739553,-0.5550064677091269
5,1.04386669739152,-0.2181270399679303,1.5443365146736552
5,-0.4772912915522835,1.4363410472169993,-0.9979364210715852
5,0.3333669782757929,0.7139408889992014,-0.3623681871352749
0,1.5310963138776357,0.7560710638054108,1.4021017985510265
0,0.1010547842624274,-1.059419925450516,-0.1269213997672341
5,-0.2122884594591929,-0.7137377959992443,1.6800118628197551
0,-1.4367962964667678,0.2205076064795232,1.0682644915350503
5,-1.3140325172950342,1.0397046427085077,-1.3949507985983405
0,-0.0258822678556542,0.6396580351226044,0.5711334448928522
5,0.3677964800831628,-0.8040490402412209,0.2352247585158671
0,-1.600597259610922,-1.433538818612068,-0.5277333061225062
5,1.2351417074324649,-0.2915110648612778,-0.264668127274343
5,-1.64267776181993,1.3499229849629295,1.5681573773252608
0,0.0095905521883029,0.214135307111693,0.5096825238495805
0,0.0610609185265933,-1.421562859598585,-1.2237167714215833
0,0.3490167518245973,1.215579000976711,0.1948328609761885
0,0.8171188673066185,-0.3205522787122495,-0.5384354328210534
5,1.3506022589480893,-1.6107999249915117,1.5339796178686094
0,1.2674845727666606,-1.205396087432699,1.1849521955385662
5,0.1615672419844715,0.504488453612489,-1.5886247688526969
5,1.1422863843762243,0.1643934195482066,0.595989997224962
5,0.8449406869489376,-0.5088486685737247,-0.0299117996933051
0,0.1699137878771674,0.6383715443664303,-0.860189693564476
0,1.11620342846155,1.441164152498278,-0.3723798540468194
5,1.366252032496894,-0.3756647638959872,-1.5102575830278504
0,0.7548675458569291,-0.7930965780525054,1.038919950587421
5,-1.2914272888356495,-1.1138242159261451,1.1832260460710586
5,1.6242994096794048,-0.9985035565120216,0.5977161466924701
0,-1.4420128876497027,-0.8911288010387307,-1.712562300619745
0,1.15411065772421,-1.3841895330390015,0.0543242943210672
0,-1.674325081663068,-0.3730862609640848,-1.0742322275354226
0,1.270266754730893,1.3789601303994927,0.6916186777248853
0,0.0064605974785421,1.1633821159187223,-1.5437448826974984
0,0.9263195094027216,0.6879666784101814,0.4630764882268746
5,-1.4458383878505214,0.5154725913133849,-0.1500518026318362
5,0.5162954424240418,-1.51175088900419,-0.7031100920212816
0,-0.7906345352739037,-0.0210361911604205,-0.9727346388459736
0,-1.530347165014066,-0.7558409449097397,1.021313226018843
5,-1.7390108123314605,-1.61241741031992,-0.347868531608211
0,0.9746599210312512,-1.3223414972009606,-0.9627229719344296
0,-1.323422381424317,0.5559916740138274,0.6491554008241973
0,-0.961738726074167,1.291188157950479,0.4630764882268746
0,0.9753554665223092,-1.154633318453708,0.1558218830105161
5,-0.7349908959892653,-0.8129527651742269,0.1402865378029473
0,1.227490707030827,-0.7102122243132486,-1.3714751658402369
5,-1.710841219943612,-0.6178147552827977,1.228451162119759
5,-0.6456133003883148,-0.4935302165226284,-1.7032410934952036
0,0.6668810412380944,-1.4010179480377103,-0.0368163975633355
0,-1.4896577537871742,1.4349967268560184,-1.375617924562255
0,1.3499067134570315,-0.7993375257551469,0.9398389711524826
0,-1.037205411853958,0.8743294090235013,-1.0580064225408508
0,-1.2434346499526492,0.7283241869384004,-1.500245916116306
1,-0.1441250013355108,-0.2371863990676436,1.6755238742042355
5,-1.631896806708531,-0.5369091039512186,1.0948471933346675
0,-0.7770713981982732,-0.7168373465764641,0.1765356766206078
0,-1.6127693057044368,0.8800382662417169,-1.4961031573942878
0,-0.1726423664688881,-0.7612961074294821,-0.8995459014236501
5,-1.5852952588076463,-1.4837139923100595,-0.8242857846403173
0,0.3201516139456912,-0.0689548478668397,-1.3279761992590444
0,-0.6129226623085896,-1.6682944668114268,-0.5508637089871083
0,-0.0067547668515595,0.7783932912607423,-1.178836885266385
0,-1.4023667946593976,1.203546665363567,-0.4324498555160848
0,-0.20985405024049,-0.9900511349773304,-1.199895908769978
5,0.187997970644675,-1.3678310199044752,-1.2827510832103444
5,0.6035864015518185,-0.0236722330961005,1.321663233365171
5,1.4841469932312217,1.2514897325564376,-0.0005672587456753
0,1.719936914699877,-1.1214867838635287,0.9508863277445312
0,-1.395063567003289,-0.4485707500963358,-1.6911580472226502
0,-1.069200504442625,-0.4787557695981552,1.3907092120654765
0,-1.0483341397108854,-1.6848749991322458,-1.0179597548946735
5,-0.2616721893243094,-1.3853112530116314,-0.4100099124384856
5,1.3787718513359375,-0.6941989452013861,-0.5322212947380259
0,-0.7558572607210047,1.2485450723277702,-0.6993125631927649
0,-0.3663517857285356,0.1399102828399023,1.5774785844498018
5,-1.3630684744146218,1.4211600494527048,0.9985280530477424
0,-1.6694562632256622,-1.5258682870016906,-0.5066742826189132
0,-0.4404273805262104,-0.191666363256065,-1.1301594702826696
0,0.9854408761426496,-0.4200383786474559,0.4789570633279448
0,-1.457314888452978,-1.53669898735918,-0.2712274952508722
0,-1.6266802155255964,0.8248714386655226,-0.159027779862876
0,-1.575905394678364,-1.678233312610367,0.2618074603154848
0,-1.3665462018699115,1.5732481322805745,0.1506434346079933
0,-1.569993258004371,0.912981089510442,-0.5153050299564513
5,1.2365327984145804,0.8080139635638963,-0.5588039965376436
0,-0.3020138278056724,0.9560106745019588,1.0137181683618093
0,1.392334988411568,-0.6168906440100098,0.4154347629236639
0,-1.2643010146843885,0.7311842822675774,-0.701383942553774
0,-0.3308789656845785,0.91526027338229,-1.3801059131777749
5,-0.8845331765667311,-1.0575557198483347,1.5971566883793886
0,-0.4105189244107173,0.4766270799399825,-1.4709013751686764
5,1.6587289114867747,-0.7083084969710988,-0.9168073960987264
0,-0.6452655276427858,0.143957773974303,0.2628431499959894
0,-1.6625008083150823,0.2236873629407963,-0.2953935877959788
5,0.6084552199892244,-0.4190913098933627,-1.01036469723764
0,-0.059268451426437,1.4045812607380608,-0.8905699241926105
0,-0.601793934451662,0.2702381606028717,-1.4553660299611078
0,1.3857273062465174,0.4685175676197222,-1.0055314787286187
5,1.3231282120512993,0.6704568039980491,-1.5309713766379418
0,-0.3986946510627318,0.33548390367407,-1.052827974138328
0,-1.4510549790334564,0.5440058345653527,0.5814903416978984
0,-0.0199701311816613,-1.38372311838717,-0.2353235863267132
5,-0.958608771364406,-1.7103554785726915,0.0153133163553948
0,-1.0490296852019436,0.8912418077196428,-1.559280227905067
0,0.3156305682538142,-0.1421717771684095,-0.8225596351728097
0,-1.3696761565796725,0.1480029403004707,-1.647659080641458
0,-0.6097927075988289,0.1254697364979551,-0.1562659407148637
0,1.3109561659577844,-0.8653353442898598,-1.343511544466613
5,-0.853233629469122,-0.0615212735404493,0.7516886791941506
5,-0.961390953328638,-1.638952480895255,-0.0844581228665462
5,0.6703587686933847,1.5619277691889182,-1.4280928683744871
0,1.0153493322581426,-1.559190925815552,-0.1424567449748026
0,0.4317866652604971,-1.4485881741101445,0.0284320523084527
0,-0.2439357793023309,-1.223866107645238,-0.7269309546728869
0,-1.605466078048328,-0.7990387878971513,-1.0479947556293066
0,-1.0577240038401683,0.4963161714699259,1.690368759624801
0,0.5555937626688175,-1.5746142848381814,-1.4636515474051444
0,0.9958740585085196,1.5455741962718876,-1.2813701636363384
0,-1.4002801581862236,-1.1887690589472113,-0.8308451526168463
5,0.7545197731114,1.4668192831572593,0.692999597298891
0,-0.1072610903094378,1.3020967393837886,0.9256845455189202
0,0.9402304192238808,-0.0146092587991046,-0.5408520420755641
5,0.072189646383521,-0.7753983941734652,-0.0540778922384118
0,1.1398519751575216,-0.6009212456535535,-0.8815939469615707
0,0.2422505189471973,-1.435294048828307,1.1618217926739638
5,-1.6117259874678498,-0.5608697400090593,0.04362216762252
5,0.5204687153703899,1.1143707993425918,-0.1728369756029371
5,-0.5847530699207414,0.5650938794497623,-0.3288808874656269
0,1.559961451756542,-0.1805732501692272,-0.6730750912866488
5,-0.7708114887787514,-0.8117592667473897,1.1942734026631077
0,-0.4341674711066886,-0.5827281682218218,-1.0069123983026247
5,-1.037205411853958,1.5320673510366911,-1.3956412583853437
5,-0.673782892776163,-1.242783362841683,-1.2737751059793048
0,-0.7843746258543819,-0.366199307173579,-0.9050695797196744
0,0.9033665081978078,-0.2801346157709903,-0.8294642330428403
0,0.0648864187274124,0.8676577905956174,0.7516886791941506
5,-1.213873966582685,1.6711597558396902,-1.6172788500133235
5,0.935361600786475,-0.752513853726673,1.2011780005331378
0,-1.6840627185378798,0.4392066760136723,-0.3875699693608865
5,0.079840646785159,-0.373927550943557,-0.9116289476962036
0,-1.558168984656385,0.0517297253438637,-0.5090908918734236
0,-0.9718241356945077,-1.1226689488502275,-1.1284333208151622
0,0.3431046151506047,-0.3680954788889699,1.2087730581901714
0,0.7013105430454644,0.0011366673659131,0.2531767129779466
5,1.516489858565418,-0.6983466936908533,0.1889639527866627
0,0.941621510205997,1.5749812768185956,-0.8494875668659287
0,-0.1928131857095694,0.6127268753444988,-1.5506494805675288
5,-1.565472212312494,-0.8687141624561203,-0.2995363465179973
5,0.6693154504567976,0.4321131048914208,0.0588122829365871
0,-0.0203179039271902,-1.2339735020411016,-0.3930936476569108
0,-0.7471629420827799,1.4511486226587988,-0.9130098672702096
5,0.5451605803029479,0.4116760063123713,1.2298320816937645
0,1.6350803647908037,-1.4785052594630608,0.2497244140429313
5,1.5457027691898528,0.899692776249188,0.5376461452232042
0,0.5736779454363253,-0.4629270221398213,1.316139555069146
0,0.7489554091829362,0.474858191475372,-0.3765226127688376
0,1.4128535803977789,1.0324027106483349,-1.616933620119822
0,0.5907188099672457,-0.3750571171439744,-0.0968863990326011
0,-0.4939843833376749,-1.4832801249734957,1.1476673670404014
5,1.3175638481228356,-1.522866668971304,1.3057826582641003
0,-0.3034049187877883,1.627399018658759,0.2783784952035579
0,0.8498095053863436,1.696351087256103,0.0577765932560825
0,0.0701030099103472,0.1679608377824044,1.3144134056016386
0,1.2553125266731462,-1.1512745517584608,0.0474196964510368
0,-0.8925319497138979,0.0237936672068586,1.6016446769949089
5,0.4161368917116925,0.5510165843942885,-1.368713326692225
5,-0.7958511264568386,-0.7785389194957993,0.3384484966728236
0,0.5604625811062234,-1.467701585001285,-1.3372974063835856
0,0.3545811157530613,-0.1744610387225119,-1.0883866531689852
0,0.8856300981758296,-0.8711092961386112,0.3702096468749641
5,1.2427927078341026,0.6688041559451097,1.702106576003853
0,0.0707985554014051,-1.5717570955192968,0.1050730886657918
0,-1.385673702874006,-1.2281821141305995,-0.2608705984458262
0,1.333909167162698,-1.2317910883119698,-1.1923008511129445
0,-1.7268387662379456,0.5887200337230184,1.2035946097876489
5,0.7270457262146099,-0.769273396281466,1.038919950587421
5,-1.3894992030748252,-1.0797250911623182,-0.472496523162262
5,-0.1399517283891628,0.4697110660465588,-0.6002315837578266
5,-1.5463447113083997,-0.7500045138397149,1.641000884854083
5,0.8011213210122847,-0.167044028654784,-0.2249666895216675
0,-0.1799455941249969,0.9787661880917958,-1.3328094177680658
0,1.3085217567390817,0.1032524160141571,0.5573242491527914
0,0.7635618644951538,1.3845483881905989,-0.3067861742815291
5,0.1260944219405147,-0.7510152242191985,-0.2829653116299239
5,-0.8845331765667311,-1.5063474534676415,-1.1943722304739537
0,1.3471245314927995,0.2975101953882038,1.238462829031303
0,-1.1811833285029596,0.4687654502976116,0.6681430449667812
0,-0.6887371208339095,-0.085250881780093,0.7875925881183097
0,0.0506277361607237,-0.5853967574727698,1.504289847027478
0,-0.7043868943827142,-0.0872066267064656,-0.9592706729994142
0,-0.9460889525253624,1.0368521030060895,-0.5615658356856558
5,-1.2990782892372874,0.485021381268838,-1.4481162021975755
5,-1.546692484053929,-0.0114036388462346,1.1621670225674656
0,0.0735807373656372,1.3122410401103586,-1.7180859789157692
0,0.2060821534121823,-0.8425298473230041,-1.479877352399716
0,0.0102860976793609,1.1842542442384527,1.598537607953395
0,-1.0427697757824217,1.2592894641795933,1.336853348679238
5,1.1624572036169056,-0.8763837048182044,0.4748143046059266
0,0.7086137707015734,-0.7888322985503374,1.59508530901838
5,0.9826586941784176,-0.9737652721000984,-1.2527160824757115
